country,tournament,year,hometeam,awayteam,time_match,round_match,detail_url,code,api_event_url,FTResult,HTResult,TimeAwayScrore,TimeHomeScrore,DetailScore,match_id,api_detail_url
Scotland,Premiership,21/22,Celtic,St. Mirren,21/08/21,Round 3,https://www.sofascore.com/st-mirren-celtic/cXsjX,cXsjX,https://www.sofascore.com/api/v1/event/cXsjX/h2h/events,"('6-0',)","('4-0',)","('',)","('84;62;44;28;22;17;',)","('84;62;44;28;22;17;-',)","(9574136,)","('https://www.sofascore.com/api/v1/event/9574136/incidents',)"
Scotland,Premiership,21/22,Livingston,Motherwell,21/08/21,Round 3,https://www.sofascore.com/livingston-motherwell/WWsgX,WWsgX,https://www.sofascore.com/api/v1/event/WWsgX/h2h/events,"('1-2',)","('1-0',)","('79;48;',)","('38;',)","('38;-79;48;',)","(9573877,)","('https://www.sofascore.com/api/v1/event/9573877/incidents',)"
Scotland,Premiership,21/22,Dundee FC,Hibernian,22/08/21,Round 3,https://www.sofascore.com/dundee-fc-hibernian/eXshX,eXshX,https://www.sofascore.com/api/v1/event/eXshX/h2h/events,"('2-2',)","('1-1',)","('59;39;',)","('83;11;',)","('83;11;-59;39;',)","(9573903,)","('https://www.sofascore.com/api/v1/event/9573903/incidents',)"
Scotland,Premiership,21/22,Heart of Midlothian,Aberdeen,22/08/21,Round 3,https://www.sofascore.com/aberdeen-heart-of-midlothian/dXsfX,dXsfX,https://www.sofascore.com/api/v1/event/dXsfX/h2h/events,"('2-1',)","('0-1',)","('45;',)","('69;49;',)","('69;49;-45;',)","(9574327,)","('https://www.sofascore.com/api/v1/event/9574327/incidents',)"
Scotland,Premiership,21/22,Ross County,Rangers,22/08/21,Round 3,https://www.sofascore.com/ross-county-rangers/bXspX,bXspX,https://www.sofascore.com/api/v1/event/bXspX/h2h/events,"('4-2',)","('2-1',)","('87;5;',)","('60;49;30;19;',)","('60;49;30;19;-87;5;',)","(9574086,)","('https://www.sofascore.com/api/v1/event/9574086/incidents',)"
Scotland,Premiership,21/22,St. Johnstone,Dundee United,22/08/21,Round 3,https://www.sofascore.com/dundee-united-st-johnstone/YWsZW,YWsZW,https://www.sofascore.com/api/v1/event/YWsZW/h2h/events,"('0-1',)","('0-1',)","('17;',)","('',)","('-17;',)","(9574198,)","('https://www.sofascore.com/api/v1/event/9574198/incidents',)"
Scotland,Premiership,21/22,Dundee United,Rangers,07/08/21,Round 2,https://www.sofascore.com/rangers-dundee-united/ZWsbX,ZWsbX,https://www.sofascore.com/api/v1/event/ZWsbX/h2h/events,"('1-0',)","('0-0',)","('',)","('64;',)","('64;-',)","(9573818,)","('https://www.sofascore.com/api/v1/event/9573818/incidents',)"
Scotland,Premiership,21/22,St. Mirren,Heart of Midlothian,07/08/21,Round 2,https://www.sofascore.com/st-mirren-heart-of-midlothian/dXsjX,dXsjX,https://www.sofascore.com/api/v1/event/dXsjX/h2h/events,"('2-0',)","('0-0',)","('',)","('75;61;',)","('75;61;-',)","(9574230,)","('https://www.sofascore.com/api/v1/event/9574230/incidents',)"
Scotland,Premiership,21/22,Celtic,Dundee FC,08/08/21,Round 2,https://www.sofascore.com/dundee-fc-celtic/cXshX,cXshX,https://www.sofascore.com/api/v1/event/cXshX/h2h/events,"('2-4',)","('1-2',)","('50;47;19;8;',)","('67;23;',)","('67;23;-50;47;19;8;',)","(9573850,)","('https://www.sofascore.com/api/v1/event/9573850/incidents',)"
Scotland,Premiership,21/22,Hibernian,Ross County,08/08/21,Round 2,https://www.sofascore.com/ross-county-hibernian/eXspX,eXspX,https://www.sofascore.com/api/v1/event/eXspX/h2h/events,"('1-0',)","('0-0',)","('',)","('72;',)","('72;-',)","(9935158,)","('https://www.sofascore.com/api/v1/event/9935158/incidents',)"
Scotland,Premiership,21/22,Livingston,Aberdeen,08/08/21,Round 2,https://www.sofascore.com/livingston-aberdeen/fXsgX,fXsgX,https://www.sofascore.com/api/v1/event/fXsgX/h2h/events,"('2-0',)","('1-0',)","('',)","('75;23;',)","('75;23;-',)","(9574347,)","('https://www.sofascore.com/api/v1/event/9574347/incidents',)"
Scotland,Premiership,21/22,St. Johnstone,Motherwell,08/08/21,Round 2,https://www.sofascore.com/st-johnstone-motherwell/WWsYW,WWsYW,https://www.sofascore.com/api/v1/event/WWsYW/h2h/events,"('1-1',)","('1-0',)","('80;',)","('34;',)","('34;-80;',)","(9573829,)","('https://www.sofascore.com/api/v1/event/9573829/incidents',)"
Scotland,Premiership,21/22,Rangers,Livingston,31/07/21,Round 1,https://www.sofascore.com/livingston-rangers/bXsgX,bXsgX,https://www.sofascore.com/api/v1/event/bXsgX/h2h/events,"('1-3',)","('1-2',)","('78;16;8;',)","('30;',)","('30;-78;16;8;',)","(9574091,)","('https://www.sofascore.com/api/v1/event/9574091/incidents',)"
Scotland,Premiership,21/22,Dundee FC,St. Mirren,31/07/21,Round 1,https://www.sofascore.com/st-mirren-dundee-fc/hXsjX,hXsjX,https://www.sofascore.com/api/v1/event/hXsjX/h2h/events,"('0-1',)","('0-1',)","('11;',)","('',)","('-11;',)","(9574120,)","('https://www.sofascore.com/api/v1/event/9574120/incidents',)"
Scotland,Premiership,21/22,Ross County,St. Johnstone,31/07/21,Round 1,https://www.sofascore.com/ross-county-st-johnstone/YWspX,YWspX,https://www.sofascore.com/api/v1/event/YWspX/h2h/events,"('0-0',)","('0-0',)","('',)","('',)","('-',)","(9573812,)","('https://www.sofascore.com/api/v1/event/9573812/incidents',)"
Scotland,Premiership,21/22,Heart of Midlothian,Celtic,01/08/21,Round 1,https://www.sofascore.com/heart-of-midlothian-celtic/cXsdX,cXsdX,https://www.sofascore.com/api/v1/event/cXsdX/h2h/events,"('1-0',)","('1-0',)","('',)","('33;',)","('33;-',)","(9574207,)","('https://www.sofascore.com/api/v1/event/9574207/incidents',)"
Scotland,Premiership,21/22,Aberdeen,Dundee United,01/08/21,Round 1,https://www.sofascore.com/aberdeen-dundee-united/ZWsfX,ZWsfX,https://www.sofascore.com/api/v1/event/ZWsfX/h2h/events,"('1-0',)","('0-0',)","('',)","('80;',)","('80;-',)","(9574088,)","('https://www.sofascore.com/api/v1/event/9574088/incidents',)"
Scotland,Premiership,21/22,Motherwell,Hibernian,01/08/21,Round 1,https://www.sofascore.com/hibernian-motherwell/WWseX,WWseX,https://www.sofascore.com/api/v1/event/WWseX/h2h/events,"('1-1',)","('1-0',)","('60;',)","('33;',)","('33;-60;',)","(9574065,)","('https://www.sofascore.com/api/v1/event/9574065/incidents',)"
