country,tournament,year,hometeam,awayteam,time_match,round_match,detail_url,code,api_event_url,FTResult,HTResult,TimeAwayScrore,TimeHomeScrore,DetailScore,match_id,api_detail_url
Austria,Bundesliga,21/22,SC Rheindorf Altach,SK Sturm Graz,07/11/21,Round 14,https://www.sofascore.com/sc-rheindorf-altach-sk-sturm-graz/bQsgXb,bQsgXb,https://www.sofascore.com/api/v1/event/bQsgXb/h2h/events,"('3-1',)","('1-0',)","('49;',)","('79;59;17;',)","('79;59;17;-49;',)","(9587571,)","('https://www.sofascore.com/api/v1/event/9587571/incidents',)"
Austria,Bundesliga,21/22,Wolfsberger AC,SK Rapid Wien,07/11/21,Round 14,https://www.sofascore.com/wolfsberger-ac-sk-rapid-wien/fQsBQ,fQsBQ,https://www.sofascore.com/api/v1/event/fQsBQ/h2h/events,"('4-1',)","('3-1',)","('33;',)","('63;45;31;22;',)","('63;45;31;22;-33;',)","(9587531,)","('https://www.sofascore.com/api/v1/event/9587531/incidents',)"
Austria,Bundesliga,21/22,SC Rheindorf Altach,SK Sturm Graz,02/12/21,Round 14,https://www.sofascore.com/sc-rheindorf-altach-sk-sturm-graz/bQsgXb,bQsgXb,https://www.sofascore.com/api/v1/event/bQsgXb/h2h/events,"('3-1',)","('1-0',)","('49;',)","('79;59;17;',)","('79;59;17;-49;',)","(9587571,)","('https://www.sofascore.com/api/v1/event/9587571/incidents',)"
Austria,Bundesliga,21/22,Austria Klagenfurt,Flyeralarm Admira,30/10/21,Round 13,https://www.sofascore.com/austria-klagenfurt-flyeralarm-admira/aQsepr,aQsepr,https://www.sofascore.com/api/v1/event/aQsepr/h2h/events,"('3-3',)","('2-2',)","('82;33;11;',)","('49;14;9;',)","('49;14;9;-82;33;11;',)","(9587506,)","('https://www.sofascore.com/api/v1/event/9587506/incidents',)"
Austria,Bundesliga,21/22,SC Rheindorf Altach,TSV Hartberg,30/10/21,Round 13,https://www.sofascore.com/sc-rheindorf-altach-tsv-hartberg/AQsgXb,AQsgXb,https://www.sofascore.com/api/v1/event/AQsgXb/h2h/events,"('0-2',)","('0-1',)","('54;16;',)","('',)","('-54;16;',)","(9587575,)","('https://www.sofascore.com/api/v1/event/9587575/incidents',)"
Austria,Bundesliga,21/22,SV Ried,Red Bull Salzburg,30/10/21,Round 13,https://www.sofascore.com/sv-ried-red-bull-salzburg/WPsZP,WPsZP,https://www.sofascore.com/api/v1/event/WPsZP/h2h/events,"('2-2',)","('1-0',)","('85;83;',)","('90;9;',)","('90;9;-85;83;',)","(9587556,)","('https://www.sofascore.com/api/v1/event/9587556/incidents',)"
Austria,Bundesliga,21/22,SK Sturm Graz,Wolfsberger AC,31/10/21,Round 13,https://www.sofascore.com/wolfsberger-ac-sk-sturm-graz/bQsBQ,bQsBQ,https://www.sofascore.com/api/v1/event/bQsBQ/h2h/events,"('0-3',)","('0-1',)","('90;64;16;',)","('',)","('-90;64;16;',)","(9587579,)","('https://www.sofascore.com/api/v1/event/9587579/incidents',)"
Austria,Bundesliga,21/22,WSG Tirol,Austria Wien,31/10/21,Round 13,https://www.sofascore.com/wsg-tirol-austria-wien/dUsfic,dUsfic,https://www.sofascore.com/api/v1/event/dUsfic/h2h/events,"('1-1',)","('0-0',)","('77;',)","('57;',)","('57;-77;',)","(9587568,)","('https://www.sofascore.com/api/v1/event/9587568/incidents',)"
Austria,Bundesliga,21/22,SK Rapid Wien,LASK,31/10/21,Round 13,https://www.sofascore.com/lask-sk-rapid-wien/fQsiQ,fQsiQ,https://www.sofascore.com/api/v1/event/fQsiQ/h2h/events,"('3-2',)","('1-1',)","('89;17;',)","('86;78;41;',)","('86;78;41;-89;17;',)","(9587503,)","('https://www.sofascore.com/api/v1/event/9587503/incidents',)"
Austria,Bundesliga,21/22,Austria Wien,SV Ried,23/10/21,Round 12,https://www.sofascore.com/austria-wien-sv-ried/ZPsdU,ZPsdU,https://www.sofascore.com/api/v1/event/ZPsdU/h2h/events,"('4-1',)","('2-1',)","('9;',)","('89;54;17;4;',)","('89;54;17;4;-9;',)","(9587558,)","('https://www.sofascore.com/api/v1/event/9587558/incidents',)"
