country,tournament,year,hometeam,awayteam,time_match,round_match,detail_url,code,api_event_url,FTResult,HTResult,TimeAwayScrore,TimeHomeScrore,DetailScore,match_id,api_detail_url
South Korea,K League 1,2021,Gwangju FC,Suwon Samsung Bluewings,23/05/21,,https://www.sofascore.com/suwon-samsung-bluewings-gwangju-fc/cddsmDu,cddsmDu,https://www.sofascore.com/api/v1/event/cddsmDu/h2h/events,"('link error',)","('link error',)","('link error',)","('link error',)","('link error',)","(7244365,)","('https://www.sofascore.com/api/v1/event/7244365/incidents',)"
South Korea,K League 1,2021,Suwon Samsung Bluewings,Jeju United,12/05/21,,https://www.sofascore.com/suwon-samsung-bluewings-jeju-united/Zcdscdd,Zcdscdd,https://www.sofascore.com/api/v1/event/Zcdscdd/h2h/events,"('2-0',)","('1-0',)","('',)","('74;27;',)","('74;27;-',)","(9918694,)","('https://www.sofascore.com/api/v1/event/9918694/incidents',)"
South Korea,K League 1,2021,Seongnam FC,Jeonbuk Hyundai Motors,12/05/21,,https://www.sofascore.com/seongnam-fc-jeonbuk-hyundai-motors/iNcsbdd,iNcsbdd,https://www.sofascore.com/api/v1/event/iNcsbdd/h2h/events,"('link error',)","('link error',)","('link error',)","('link error',)","('link error',)","(6925606,)","('https://www.sofascore.com/api/v1/event/6925606/incidents',)"
South Korea,K League 1,2021,Gangwon FC,Ulsan Hyundai,12/05/21,,https://www.sofascore.com/ulsan-hyundai-gangwon-fc/dddsvJn,dddsvJn,https://www.sofascore.com/api/v1/event/dddsvJn/h2h/events,"('2-1',)","('2-1',)","('45;',)","('11;3;',)","('11;3;-45;',)","(8451441,)","('https://www.sofascore.com/api/v1/event/8451441/incidents',)"
South Korea,K League 1,2021,Daegu FC,FC Seoul,12/05/21,,https://www.sofascore.com/fc-seoul-daegu-fc/UcdsWcd,UcdsWcd,https://www.sofascore.com/api/v1/event/UcdsWcd/h2h/events,"('0-0',)","('0-0',)","('',)","('',)","('-',)","(8464010,)","('https://www.sofascore.com/api/v1/event/8464010/incidents',)"
South Korea,K League 1,2021,FC Seoul,Jeonbuk Hyundai Motors,15/05/21,,https://www.sofascore.com/fc-seoul-jeonbuk-hyundai-motors/iNcsWcd,iNcsWcd,https://www.sofascore.com/api/v1/event/iNcsWcd/h2h/events,"('1-1',)","('0-1',)","('24;',)","('86;',)","('86;-24;',)","(8451443,)","('https://www.sofascore.com/api/v1/event/8451443/incidents',)"
South Korea,K League 1,2021,Pohang Steelers,Seongnam FC,15/05/21,,https://www.sofascore.com/seongnam-fc-pohang-steelers/addsbdd,addsbdd,https://www.sofascore.com/api/v1/event/addsbdd/h2h/events,"('1-0',)","('1-0',)","('',)","('45;',)","('45;-',)","(9916741,)","('https://www.sofascore.com/api/v1/event/9916741/incidents',)"
South Korea,K League 1,2021,Gangwon FC,Suwon FC,15/05/21,,https://www.sofascore.com/suwon-fc-gangwon-fc/vJnslAq,vJnslAq,https://www.sofascore.com/api/v1/event/vJnslAq/h2h/events,"('link error',)","('link error',)","('link error',)","('link error',)","('link error',)","('',)","('https://www.sofascore.com/api/v1/event//incidents',)"
South Korea,K League 1,2021,Incheon United,Gwangju FC,15/05/21,,https://www.sofascore.com/incheon-united-gwangju-fc/YcdsmDu,YcdsmDu,https://www.sofascore.com/api/v1/event/YcdsmDu/h2h/events,"('0-0',)","('0-0',)","('',)","('',)","('-',)","(7630258,)","('https://www.sofascore.com/api/v1/event/7630258/incidents',)"
South Korea,K League 1,2021,Jeju United,Daegu FC,16/05/21,,https://www.sofascore.com/jeju-united-daegu-fc/UcdsZcd,UcdsZcd,https://www.sofascore.com/api/v1/event/UcdsZcd/h2h/events,"('0-5',)","('0-2',)","('78;67;50;37;32;',)","('',)","('-78;67;50;37;32;',)","(9916740,)","('https://www.sofascore.com/api/v1/event/9916740/incidents',)"
South Korea,K League 1,2021,Ulsan Hyundai,Suwon Samsung Bluewings,16/05/21,,https://www.sofascore.com/ulsan-hyundai-suwon-samsung-bluewings/cddsddd,cddsddd,https://www.sofascore.com/api/v1/event/cddsddd/h2h/events,"('3-3',)","('0-2',)","('90;18;11;',)","('76;75;51;',)","('76;75;51;-90;18;11;',)","(8032834,)","('https://www.sofascore.com/api/v1/event/8032834/incidents',)"
South Korea,K League 1,2021,Jeonbuk Hyundai Motors,Jeju United,02/05/21,,https://www.sofascore.com/jeju-united-jeonbuk-hyundai-motors/iNcsZcd,iNcsZcd,https://www.sofascore.com/api/v1/event/iNcsZcd/h2h/events,"('0-0',)","('0-0',)","('',)","('',)","('-',)","(8032831,)","('https://www.sofascore.com/api/v1/event/8032831/incidents',)"
South Korea,K League 1,2021,Incheon United,Gangwon FC,02/05/21,,https://www.sofascore.com/incheon-united-gangwon-fc/YcdsvJn,YcdsvJn,https://www.sofascore.com/api/v1/event/YcdsvJn/h2h/events,"('1-1',)","('0-0',)","('78;',)","('74;',)","('74;-78;',)","(9921671,)","('https://www.sofascore.com/api/v1/event/9921671/incidents',)"
South Korea,K League 1,2021,Daegu FC,Incheon United,08/05/21,,https://www.sofascore.com/incheon-united-daegu-fc/UcdsYcd,UcdsYcd,https://www.sofascore.com/api/v1/event/UcdsYcd/h2h/events,"('0-1',)","('0-1',)","('17;',)","('',)","('-17;',)","(8032546,)","('https://www.sofascore.com/api/v1/event/8032546/incidents',)"
South Korea,K League 1,2021,Jeju United,Suwon FC,08/05/21,,https://www.sofascore.com/jeju-united-suwon-fc/ZcdslAq,ZcdslAq,https://www.sofascore.com/api/v1/event/ZcdslAq/h2h/events,"('link error',)","('link error',)","('link error',)","('link error',)","('link error',)","('',)","('https://www.sofascore.com/api/v1/event//incidents',)"
South Korea,K League 1,2021,Pohang Steelers,Gangwon FC,08/05/21,,https://www.sofascore.com/pohang-steelers-gangwon-fc/addsvJn,addsvJn,https://www.sofascore.com/api/v1/event/addsvJn/h2h/events,"('4-0',)","('0-0',)","('',)","('90;90;82;66;',)","('90;90;82;66;-',)","(9918693,)","('https://www.sofascore.com/api/v1/event/9918693/incidents',)"
South Korea,K League 1,2021,Gwangju FC,FC Seoul,08/05/21,,https://www.sofascore.com/fc-seoul-gwangju-fc/WcdsmDu,WcdsmDu,https://www.sofascore.com/api/v1/event/WcdsmDu/h2h/events,"('3-4',)","('1-0',)","('88;79;68;65;',)","('51;46;43;',)","('51;46;43;-88;79;68;65;',)","(9918692,)","('https://www.sofascore.com/api/v1/event/9918692/incidents',)"
South Korea,K League 1,2021,Jeonbuk Hyundai Motors,Suwon Samsung Bluewings,09/05/21,,https://www.sofascore.com/suwon-samsung-bluewings-jeonbuk-hyundai-motors/iNcscdd,iNcscdd,https://www.sofascore.com/api/v1/event/iNcscdd/h2h/events,"('0-4',)","('0-1',)","('82;73;67;11;',)","('',)","('-82;73;67;11;',)","(9916739,)","('https://www.sofascore.com/api/v1/event/9916739/incidents',)"
South Korea,K League 1,2021,Ulsan Hyundai,Seongnam FC,09/05/21,,https://www.sofascore.com/ulsan-hyundai-seongnam-fc/bddsddd,bddsddd,https://www.sofascore.com/api/v1/event/bddsddd/h2h/events,"('link error',)","('link error',)","('link error',)","('link error',)","('link error',)","(1551591,)","('https://www.sofascore.com/api/v1/event/1551591/incidents',)"
South Korea,K League 1,2021,Suwon FC,Gwangju FC,11/05/21,,https://www.sofascore.com/gwangju-fc-suwon-fc/lAqsmDu,lAqsmDu,https://www.sofascore.com/api/v1/event/lAqsmDu/h2h/events,"('1-2',)","('0-1',)","('5;',)","('',)","('-5;',)","(7244350,)","('https://www.sofascore.com/api/v1/event/7244350/incidents',)"
South Korea,K League 1,2021,Incheon United,Pohang Steelers,11/05/21,,https://www.sofascore.com/pohang-steelers-incheon-united/Ycdsadd,Ycdsadd,https://www.sofascore.com/api/v1/event/Ycdsadd/h2h/events,"('5-0',)","('2-0',)","('',)","('84;65;62;11;6;',)","('84;65;62;11;6;-',)","(7619116,)","('https://www.sofascore.com/api/v1/event/7619116/incidents',)"
South Korea,K League 1,2021,Pohang Steelers,Jeju United,24/04/21,,https://www.sofascore.com/pohang-steelers-jeju-united/Zcdsadd,Zcdsadd,https://www.sofascore.com/api/v1/event/Zcdsadd/h2h/events,"('1-2',)","('0-0',)","('82;69;',)","('76;',)","('76;-82;69;',)","(8032548,)","('https://www.sofascore.com/api/v1/event/8032548/incidents',)"
South Korea,K League 1,2021,Gwangju FC,Daegu FC,24/04/21,,https://www.sofascore.com/daegu-fc-gwangju-fc/UcdsmDu,UcdsmDu,https://www.sofascore.com/api/v1/event/UcdsmDu/h2h/events,"('0-1',)","('0-0',)","('69;',)","('',)","('-69;',)","(9025692,)","('https://www.sofascore.com/api/v1/event/9025692/incidents',)"
South Korea,K League 1,2021,Gangwon FC,Jeonbuk Hyundai Motors,24/04/21,,https://www.sofascore.com/jeonbuk-hyundai-motors-gangwon-fc/iNcsvJn,iNcsvJn,https://www.sofascore.com/api/v1/event/iNcsvJn/h2h/events,"('1-0',)","('1-0',)","('',)","('40;',)","('40;-',)","(8464023,)","('https://www.sofascore.com/api/v1/event/8464023/incidents',)"
South Korea,K League 1,2021,Incheon United,Ulsan Hyundai,25/04/21,,https://www.sofascore.com/ulsan-hyundai-incheon-united/Ycdsddd,Ycdsddd,https://www.sofascore.com/api/v1/event/Ycdsddd/h2h/events,"('link error',)","('link error',)","('link error',)","('link error',)","('link error',)","(6925586,)","('https://www.sofascore.com/api/v1/event/6925586/incidents',)"
South Korea,K League 1,2021,Suwon FC,FC Seoul,25/04/21,,https://www.sofascore.com/fc-seoul-suwon-fc/WcdslAq,WcdslAq,https://www.sofascore.com/api/v1/event/WcdslAq/h2h/events,"('link error',)","('link error',)","('link error',)","('link error',)","('link error',)","('',)","('https://www.sofascore.com/api/v1/event//incidents',)"
South Korea,K League 1,2021,Seongnam FC,Suwon Samsung Bluewings,25/04/21,,https://www.sofascore.com/suwon-samsung-bluewings-seongnam-fc/bddscdd,bddscdd,https://www.sofascore.com/api/v1/event/bddscdd/h2h/events,"('1-2',)","('1-1',)","('77;18;',)","('8;',)","('8;-77;18;',)","(9025683,)","('https://www.sofascore.com/api/v1/event/9025683/incidents',)"
South Korea,K League 1,2021,FC Seoul,Seongnam FC,30/04/21,,https://www.sofascore.com/seongnam-fc-fc-seoul/Wcdsbdd,Wcdsbdd,https://www.sofascore.com/api/v1/event/Wcdsbdd/h2h/events,"('3-0',)","('1-0',)","('',)","('89;58;16;',)","('89;58;16;-',)","(9921672,)","('https://www.sofascore.com/api/v1/event/9921672/incidents',)"
South Korea,K League 1,2021,Suwon FC,Daegu FC,01/05/21,,https://www.sofascore.com/daegu-fc-suwon-fc/UcdslAq,UcdslAq,https://www.sofascore.com/api/v1/event/UcdslAq/h2h/events,"('1-2',)","('1-2',)","('32;20;',)","('7;',)","('7;-32;20;',)","(9918691,)","('https://www.sofascore.com/api/v1/event/9918691/incidents',)"
South Korea,K League 1,2021,Suwon Samsung Bluewings,Pohang Steelers,01/05/21,,https://www.sofascore.com/suwon-samsung-bluewings-pohang-steelers/addscdd,addscdd,https://www.sofascore.com/api/v1/event/addscdd/h2h/events,"('1-3',)","('1-1',)","('85;78;29;',)","('43;',)","('43;-85;78;29;',)","(8032823,)","('https://www.sofascore.com/api/v1/event/8032823/incidents',)"
South Korea,K League 1,2021,Ulsan Hyundai,Gwangju FC,01/05/21,,https://www.sofascore.com/ulsan-hyundai-gwangju-fc/dddsmDu,dddsmDu,https://www.sofascore.com/api/v1/event/dddsmDu/h2h/events,"('3-0',)","('2-0',)","('',)","('90;36;34;',)","('90;36;34;-',)","(9025678,)","('https://www.sofascore.com/api/v1/event/9025678/incidents',)"
